weight;ph;avg;watercapacity;bacteria;solubleprotein
722;816;127;598;912;421
725;160;204;592;440;755
671;988;453;441;968;48
720;354;801;487;880;557
253;715;326;106;5;3
378;251;100;628;745;511
618;258;517;358;994;255
356;111;163;682;52;318
72;435;671;443;11;513
130;767;150;423;727;781
64;624;787;450;105;724
771;875;139;968;253;974
157;285;244;59;832;416
58;946;980;794;503;33
701;494;80;786;860;332
656;552;376;384;60;864
143;822;197;2;368;563
824;965;682;129;480;577
242;125;125;92;748;505
408;645;549;37;225;635
506;404;554;884;74;233
86;622;614;342;101;32
53;475;971;593;222;509
628;885;838;213;284;298
905;532;514;269;128;810
254;349;593;762;897;296
13;183;743;771;624;232
819;293;461;975;440;770
967;6;577;895;566;40
474;139;579;114;470;941
151;701;35;44;648;3
277;745;22;14;494;533
734;271;721;350;153;595
191;231;125;829;235;37
993;720;786;170;293;382
748;311;389;931;399;268
518;475;937;720;438;627
949;710;424;982;984;942
874;862;125;190;582;485
814;94;190;988;198;86
88;801;634;368;455;597
958;519;935;149;305;418
613;531;572;593;116;613
489;377;109;93;235;207
208;520;960;240;12;382
425;869;809;549;88;325
316;344;122;255;476;300
694;379;816;670;125;940
353;758;835;82;408;13
903;530;45;310;279;925
216;708;487;645;748;754
944;414;715;746;472;327
284;500;619;186;895;881
282;463;765;633;299;694
540;6;620;82;358;959
575;521;484;270;289;979
517;338;496;341;879;595
255;291;87;840;589;868
973;179;555;129;433;83
719;798;460;54;604;866
675;845;729;828;559;671
77;12;712;851;172;249
816;663;710;700;178;595
241;811;567;581;895;451
578;718;474;975;194;218
200;751;933;394;273;977
732;697;240;397;404;148
961;512;354;151;617;357
711;401;170;385;934;608
648;310;578;135;492;3
429;241;376;273;455;76
979;576;598;620;634;471
424;519;6;54;685;786
312;961;72;735;730;687
964;668;405;248;174;377
608;238;371;916;252;707
195;820;381;820;128;712
19;2;859;562;89;631
481;224;262;835;369;166
882;192;497;976;386;374
820;10;508;421;935;785
990;248;338;891;497;501
369;355;473;135;173;348
390;431;264;55;1;400
964;122;939;952;461;670
797;201;378;606;126;399
575;97;583;402;705;13
196;784;388;340;149;507
25;500;513;960;365;557
744;755;573;944;868;113
708;573;344;134;162;337
655;338;129;375;944;110
485;359;517;665;313;614
121;245;874;281;418;849
17;73;903;195;580;404
821;831;299;527;762;143
763;147;383;686;117;805
210;536;782;970;595;783
665;950;185;673;896;378
808;922;24;905;490;342
161;480;102;365;200;17
760;801;118;460;749;405
255;129;397;317;871;406
679;168;67;516;192;954
856;817;541;658;499;254
47;868;328;612;437;96
70;931;533;636;408;445
931;13;348;522;788;791
245;613;360;605;804;129
851;344;71;983;298;910
356;345;412;414;568;75
9;698;830;254;778;159
299;709;326;369;783;914
996;815;660;299;614;432
505;503;435;700;790;233
113;249;97;411;739;964
611;559;66;465;695;126
67;220;433;921;796;746
68;104;870;462;874;967
79;294;965;683;207;693
488;165;172;491;929;792
320;676;780;990;756;258
532;745;447;317;698;908
773;440;441;867;191;309
665;314;302;293;29;713
645;368;422;963;751;534
215;724;988;881;960;413
177;194;773;975;521;37
646;147;907;418;432;864
164;17;950;13;906;240
416;322;512;153;676;25
28;640;374;534;105;926
554;416;931;607;806;519
189;71;856;445;945;108
586;501;517;377;256;299
86;904;343;443;233;38
285;868;283;801;853;976
983;500;38;480;831;213
471;427;73;303;626;528
727;508;774;659;981;463
352;854;154;293;947;663
288;653;431;853;794;260
766;131;131;938;833;339
525;418;599;117;371;541
806;637;579;660;898;968
383;969;601;390;148;208
755;267;777;751;865;656
40;813;29;107;399;687
545;497;267;174;661;858
793;600;777;109;196;601
658;598;75;236;79;148
11;210;409;402;846;18
440;958;469;746;439;77
829;184;688;679;242;199
911;123;952;914;477;774
732;512;669;248;376;388
804;218;696;940;740;245
88;494;87;594;547;169
582;743;896;656;818;909
341;156;123;788;757;493
336;264;371;313;249;725
845;343;644;196;665;135
222;774;335;352;734;789
628;658;84;544;377;743
588;403;345;674;923;581
161;966;239;935;224;645
608;966;442;827;209;46
730;343;117;541;1;372
737;431;915;665;733;686
874;679;266;971;974;964
69;41;4;295;787;828
812;26;338;436;274;237
530;37;870;365;390;376
511;728;160;203;979;797
22;18;876;373;129;496
424;305;921;12;897;128
654;344;199;125;432;857
73;695;496;193;236;232
346;850;545;640;566;788
775;922;331;612;348;609
878;348;243;357;704;619
47;831;622;607;453;550
313;782;70;864;326;347
83;820;177;918;692;958
700;387;331;287;732;59
266;363;765;721;216;379
800;750;764;942;974;436
333;693;825;976;444;824
428;399;452;303;717;651
145;161;468;931;211;3
249;104;148;957;690;137
306;501;218;271;985;659
498;733;508;344;128;265
934;73;98;571;925;627
416;571;692;729;284;372
582;225;152;525;303;281
880;933;227;744;369;183
583;332;555;888;480;399
706;307;921;865;544;83
911;688;498;844;714;340
119;792;748;763;160;15
886;867;630;457;470;312
916;112;993;203;439;456
655;140;248;147;473;728
482;674;665;832;385;543
130;928;222;468;198;386
374;416;133;746;318;380
601;168;669;325;198;569
235;519;21;479;252;63
324;882;199;880;451;207
454;558;658;676;12;108
629;630;862;947;262;529
78;882;596;831;911;855
670;142;62;8;834;552
907;960;59;836;65;879
878;787;135;349;781;111
782;248;633;13;684;770
193;54;979;149;562;521
326;762;370;609;550;269
780;105;983;706;396;948
629;92;2;440;983;195
166;902;231;911;899;137
23;985;744;586;91;602
678;866;217;196;934;59
122;522;596;156;884;689
417;257;946;329;364;522
212;625;998;265;655;312
764;389;61;86;850;766
376;601;810;139;354;808
432;339;137;362;982;64
434;71;819;482;8;346
556;210;312;441;325;657
197;187;733;929;754;883
811;182;696;950;883;159
250;414;846;442;849;434
148;827;138;935;337;396
649;248;116;533;631;594
762;609;229;380;896;505
622;549;719;381;440;191
297;10;669;331;147;863
605;510;594;618;853;378
185;396;178;207;540;960
789;668;143;531;881;182
110;334;344;630;513;719
219;998;877;648;11;518
320;102;970;332;115;809
260;302;435;408;434;883
325;135;260;266;143;316
954;333;465;123;785;562
931;539;910;227;279;48
600;563;302;688;842;617
269;646;995;681;213;529
884;18;955;273;50;885
214;553;143;399;112;67
511;916;309;982;735;1
581;384;58;959;152;376
589;536;241;237;157;120
758;264;30;460;231;293
149;776;867;265;782;609
7;147;555;617;8;923
203;96;275;202;880;702
780;36;375;886;984;358
837;657;204;845;265;237
394;509;492;229;207;565
515;947;878;946;133;281
243;527;999;740;891;406
969;718;471;503;49;450
861;465;138;593;877;297
884;347;903;980;414;896
771;51;655;437;248;945
379;187;26;380;509;455
570;743;386;827;822;463
360;175;416;221;793;84
40;553;961;768;420;371
731;640;471;118;568;682
697;998;631;23;130;704
253;984;500;539;235;19
134;19;968;17;671;531
811;45;6;133;637;979
485;234;799;360;936;510
146;576;585;62;254;82
694;54;70;784;79;579
145;223;801;826;911;749
441;438;523;607;593;248
767;296;613;281;244;711
871;173;474;665;608;620
176;114;895;590;825;176
394;790;233;408;819;204
872;582;634;799;768;963
493;709;789;589;580;920
638;420;955;252;980;276
676;819;586;255;177;525
820;392;48;514;886;620
923;406;944;537;550;899
399;99;560;605;372;808
988;785;644;582;817;97
690;2;565;60;579;529
964;625;833;740;470;861
462;704;313;620;539;424
768;720;842;924;638;380
748;942;451;757;733;442
846;1;205;282;22;747
398;623;889;946;810;206
997;770;54;893;163;600
573;597;158;222;733;270
387;265;387;782;343;188
950;37;982;817;560;900
811;650;555;74;655;220
527;241;963;163;654;145
677;963;132;149;694;724
454;457;892;234;337;609
839;18;605;200;740;610
99;584;508;62;729;713
278;675;89;252;12;993
808;184;654;233;254;936
152;45;275;260;969;699
453;254;648;59;617;890
64;319;428;880;637;864
312;118;838;591;654;655
902;136;600;402;425;338
887;498;117;183;500;470
145;879;139;916;724;118
659;679;385;75;79;947
578;523;208;66;616;488
90;387;981;47;603;464
972;65;399;355;949;414
214;476;670;820;43;416
267;554;761;113;21;627
500;29;186;507;242;906
692;386;402;26;78;192
26;927;921;782;505;404
891;881;488;228;298;36
527;147;521;976;480;34
76;789;510;152;947;352
237;390;242;550;480;950
174;346;694;356;451;832
343;462;699;236;45;398
434;187;207;144;633;786
845;936;805;696;385;293
419;705;683;190;81;645
885;658;195;910;900;723
795;415;904;19;971;524
613;597;573;551;880;374
793;45;767;785;154;651
859;177;45;431;919;193
173;208;725;876;656;778
264;680;544;212;779;469
25;663;406;477;655;651
124;389;310;794;670;581
453;935;525;245;740;299
600;428;540;245;168;342
889;604;271;352;945;792
17;836;159;133;154;400
871;876;585;891;39;685
776;561;580;214;952;566
881;449;640;35;14;260
377;911;207;892;46;185
441;427;864;791;874;900
647;423;685;579;396;836
230;849;603;626;863;674
428;408;542;23;996;105
926;741;198;162;784;757
385;437;221;800;900;492
661;183;155;212;81;655
207;254;485;703;12;640
115;779;394;413;172;341
500;968;402;552;237;600
71;979;67;493;946;72
982;746;765;46;368;237
710;245;996;64;186;373
477;158;758;973;150;224
347;850;270;569;609;260
368;507;324;310;997;656
929;749;150;703;538;423
900;724;904;396;578;797
49;373;970;751;202;701
948;300;998;599;92;437
694;349;814;585;970;44
635;233;755;775;422;768
81;425;593;52;367;272
778;636;330;101;43;399
375;661;894;778;907;790
642;538;300;366;450;873
455;12;499;693;970;181
425;810;545;79;23;383
793;339;589;50;313;765
844;305;597;362;41;280
333;457;178;187;599;658
859;239;889;244;427;369
463;417;490;587;739;855
654;883;29;957;413;242
816;527;419;52;933;693
694;620;945;314;893;475
597;293;735;527;89;472
337;21;37;491;216;542
77;738;796;943;340;290
576;866;814;173;121;480
996;278;496;840;963;710
785;224;649;242;580;760
386;545;565;986;391;955
729;11;349;125;94;996
94;437;525;681;625;930
209;861;153;117;772;512
788;891;780;339;767;669
466;747;712;441;324;976
451;247;46;750;629;618
524;485;584;47;960;459
889;368;49;420;821;488
703;716;461;571;432;896
759;204;434;942;368;94
18;413;475;634;981;818
479;561;445;224;748;109
401;455;144;481;23;787
921;260;334;198;206;246
910;16;196;799;663;104
407;357;261;550;205;34
806;289;931;305;451;363
105;311;4;101;248;628
790;715;954;905;261;463
706;933;469;279;320;316
202;569;652;25;661;120
684;316;117;835;866;668
133;144;922;191;489;861
558;953;183;60;180;709
905;143;603;795;346;923
832;61;107;100;92;116
941;376;735;126;832;226
707;119;156;309;368;151
343;584;685;773;807;345
933;648;327;205;366;554
370;636;11;404;922;886
860;616;124;524;759;997
687;256;676;945;779;567
406;108;688;64;329;504
73;632;733;312;309;661
269;2;976;942;249;755
226;370;83;681;863;114
96;746;919;299;395;423
637;872;821;267;406;144
52;767;853;197;334;774
319;548;158;135;964;124
65;534;785;819;774;537
762;496;318;642;883;813
759;742;954;282;418;157
596;131;803;204;492;660
755;15;47;967;879;379
986;255;518;500;80;508
606;448;323;333;853;759
10;12;258;214;644;410
400;85;993;396;67;195
683;604;185;476;455;2
531;66;348;815;17;743
331;772;604;67;22;32
208;167;561;412;521;554
25;558;924;705;728;95
485;706;626;275;306;490
189;678;728;92;398;239
192;906;551;446;111;811
505;712;416;341;239;585
632;321;832;535;527;635
49;222;353;275;323;318
888;421;809;932;770;146
821;176;52;255;169;680
902;509;26;698;15;181
336;604;147;17;158;744
891;273;313;896;268;219
369;702;368;73;943;472
345;588;629;764;60;287
197;401;42;737;410;165
26;851;251;896;594;921
686;892;220;46;794;762
879;478;231;386;523;95
849;536;876;938;642;337
181;182;238;20;518;686
669;678;398;680;35;351
624;359;178;618;454;577
817;428;446;353;693;716
54;650;572;271;810;604
437;5;844;945;705;787
241;123;550;645;758;156
277;205;886;627;890;979
65;918;492;441;841;897
966;242;92;18;1;242
400;311;562;302;914;457
332;424;423;956;182;609
55;318;354;789;703;522
366;291;592;836;816;226
921;335;846;228;360;6
55;964;645;14;472;942
307;147;308;678;242;330
205;189;308;824;471;317
958;471;894;377;398;654
896;334;835;858;495;118
610;322;559;492;231;101
551;387;812;996;372;512
660;858;1;850;329;94
946;879;946;268;395;206
664;538;110;747;894;677
507;59;752;821;113;773
966;72;3;803;815;54
234;90;862;459;986;622
668;17;120;995;678;740
478;451;422;711;449;900
730;793;762;699;703;797
178;898;78;881;627;397
978;154;831;449;134;754
426;277;745;253;380;235
306;935;712;922;509;518
626;99;704;539;369;563
379;574;49;761;991;652
161;384;610;595;47;449
589;342;867;24;791;318
99;256;127;476;125;826
532;273;872;805;209;626
764;183;502;612;677;699
188;179;149;909;319;371
782;709;326;577;169;695
518;431;593;310;513;380
560;979;345;649;379;469
489;905;850;440;752;683
913;435;262;396;766;257
47;238;498;796;277;654
96;512;155;701;975;544
865;428;503;192;643;261
810;845;510;105;38;384
456;382;797;605;480;266
809;136;779;725;965;864
509;948;910;938;90;833
530;840;100;25;408;5
33;942;70;245;229;770
831;34;340;154;583;12
114;731;78;755;115;317
26;876;893;614;929;740
545;859;407;181;522;571
977;549;63;622;695;811
451;274;730;29;433;398
611;164;392;899;251;636
111;298;315;863;17;911
81;468;376;581;149;832
202;31;873;659;598;195
139;934;385;718;876;119
804;370;516;119;125;985
118;955;447;335;995;930
80;134;205;897;830;618
311;683;283;684;300;996
785;906;193;818;612;862
498;569;945;358;282;69
545;273;749;536;108;53
455;597;528;45;146;977
789;785;1;304;668;957
567;467;941;629;506;679
408;733;952;727;922;424
444;358;269;80;775;931
421;95;291;267;313;514
913;722;999;32;581;583
222;182;755;90;178;396
95;713;809;188;689;513
616;575;962;347;743;314
294;650;524;443;794;263
360;49;741;460;743;399
579;410;416;708;13;664
315;304;210;827;746;742
965;119;612;865;457;631
435;247;25;43;826;406
201;682;710;386;553;702
10;605;672;356;761;293
243;13;117;805;463;72
757;352;82;657;609;55
847;316;900;765;788;731
901;173;277;127;575;146
191;721;676;137;631;338
45;249;21;600;91;383
952;359;800;836;485;179
281;541;665;87;751;618
507;656;240;401;894;795
663;968;267;22;349;252
610;496;917;639;111;21
84;980;234;533;702;696
935;138;603;51;325;848
156;755;929;961;95;695
122;884;957;683;60;341
417;123;794;790;671;728
822;285;398;519;456;454
251;535;571;352;555;622
923;439;913;217;855;720
432;447;907;75;328;794
552;73;780;30;550;879
304;414;919;746;566;705
11;123;185;506;591;318
736;214;142;667;337;233
495;545;348;970;124;332
992;48;829;242;268;948
832;375;517;171;33;720
949;536;786;852;989;871
237;629;129;364;511;360
359;354;275;268;331;773
221;814;288;721;641;203
789;389;223;203;512;208
504;356;953;815;168;665
591;577;428;252;338;815
724;570;589;179;834;132
108;749;723;460;277;670
203;921;548;169;636;955
241;744;73;898;767;492
903;793;686;150;200;191
285;371;538;933;241;94
700;46;290;36;282;687
651;814;494;871;303;818
977;95;302;360;496;848
642;417;835;877;64;421
588;599;844;832;371;752
575;992;935;699;479;254
106;140;979;519;906;163
379;238;410;814;721;686
265;834;602;919;753;559
545;539;256;617;996;717
989;724;47;636;933;360
860;556;527;855;45;903
285;39;272;582;619;89
189;843;169;342;112;565
30;237;619;865;347;837
627;809;722;275;532;986
994;875;3;281;543;7
775;389;58;122;589;618
406;152;153;218;873;667
664;75;440;835;844;685
758;107;301;475;663;509
994;156;748;820;470;87
849;692;837;287;433;598
524;749;366;779;221;43
739;628;456;673;893;10
883;829;277;986;37;439
921;268;103;832;86;466
781;118;547;514;141;888
297;656;979;80;240;187
660;185;159;500;630;363
137;118;873;784;243;941
167;496;291;899;30;21
243;841;156;898;615;562
564;649;532;232;341;696
392;173;517;175;930;190
171;386;725;373;759;250
689;580;476;479;271;54
663;568;948;980;307;573
809;764;418;777;305;541
889;471;564;928;839;943
922;162;381;538;872;595
79;524;616;826;64;963
930;815;404;167;263;725
538;567;495;849;662;686
229;520;503;315;433;48
701;504;400;527;562;968
722;623;729;63;680;60
541;940;704;999;915;556
227;870;386;936;960;489
307;994;820;757;915;724
251;666;104;663;510;358
589;438;90;710;280;142
794;58;227;539;865;636
753;307;637;464;835;768
51;601;811;487;52;208
332;293;856;264;187;49
581;916;60;757;421;60
959;344;537;474;221;487
845;753;776;323;951;469
773;413;228;402;677;271
702;536;854;788;632;864
537;840;720;914;17;8
397;980;642;240;134;730
944;497;204;397;954;998
645;427;36;341;260;55
229;537;582;162;605;136
39;134;106;655;293;594
864;11;484;519;190;760
252;274;284;297;383;610
645;859;236;338;706;346
745;846;717;467;194;409
21;65;234;713;639;432
785;739;797;616;205;53
419;792;486;894;869;588
590;374;509;587;299;766
814;275;250;966;701;885
128;371;301;536;355;606
723;627;525;713;493;236
994;805;348;1;689;30
203;356;316;128;683;218
540;541;627;791;513;987
857;128;318;995;74;320
663;817;818;920;743;432
491;351;646;716;726;640
104;539;139;100;295;516
692;887;198;415;677;86
332;282;339;50;777;212
406;509;127;593;385;541
681;960;15;613;966;737
10;600;498;229;755;179
149;743;86;492;113;300
762;718;952;29;783;512
861;891;5;774;290;90
48;393;681;911;699;466
455;39;874;894;828;732
833;443;10;502;606;490
658;454;470;266;265;663
586;708;987;947;219;457
470;242;816;701;580;905
578;236;125;411;349;556
966;42;364;500;666;175
623;563;962;903;91;473
550;359;521;106;742;529
371;556;254;276;40;624
155;492;925;33;101;802
150;895;352;895;945;893
909;75;580;557;560;57
18;932;711;837;307;264
740;314;917;521;226;255
727;194;719;942;855;737
165;715;198;438;28;578
320;510;450;898;636;462
220;952;769;456;85;328
247;738;282;486;874;716
189;322;904;315;463;896
478;852;609;291;422;816
762;297;253;879;607;883
457;445;459;42;656;79
694;867;919;274;755;72
870;755;22;141;367;291
929;104;229;15;755;208
378;959;66;726;724;862
258;23;915;459;993;96
141;69;976;623;642;31
804;412;947;559;426;215
333;956;111;120;269;236
17;210;752;697;314;304
220;972;476;264;67;369
402;34;574;446;722;859
758;345;258;688;232;184
780;204;402;639;995;534
44;632;944;874;934;500
328;40;727;500;815;638
182;594;469;639;633;629
317;855;536;155;809;314
99;402;124;869;548;836
967;226;599;737;210;316
979;803;371;756;520;909
271;548;705;310;246;785
161;418;165;501;183;694
302;571;715;764;649;891
770;221;714;639;912;291
790;835;658;26;521;868
663;451;68;331;673;251
758;55;922;445;21;391
511;757;678;328;305;158
436;180;389;302;842;675
748;502;698;451;642;440
418;389;517;154;705;157
948;910;230;749;708;295
404;273;493;457;565;610
490;371;921;759;414;415
523;895;165;454;244;828
432;367;990;157;774;640
44;356;478;912;766;287
887;917;197;953;515;300
275;994;891;623;440;707
588;908;729;803;752;556
556;806;682;738;930;682
346;368;805;920;973;705
893;90;929;981;234;159
826;339;730;695;637;537
871;753;603;749;871;83
416;916;695;488;379;214
928;919;822;162;775;851
746;26;546;620;82;358
843;510;198;212;140;433
797;444;518;806;175;884
122;139;439;4;767;533
564;383;517;81;381;367
44;582;875;307;47;341
612;170;247;432;603;809
395;507;590;754;226;668
207;292;97;964;131;901
616;885;983;886;369;678
686;83;96;112;702;298
506;898;105;896;474;597
368;937;361;250;708;762
932;347;346;924;206;867
738;97;131;404;976;313
994;775;636;517;94;585
750;271;434;204;540;725
159;835;861;753;240;715
140;636;177;923;902;44
738;878;412;190;762;449
990;740;450;6;379;18
888;657;264;132;517;727
658;302;651;185;440;292
9;701;861;135;295;656
691;577;629;978;255;510
361;773;364;533;755;233
846;842;571;104;865;906
243;55;293;661;621;811
340;600;153;384;874;742
74;107;642;876;392;734
365;921;584;543;518;343
886;482;648;135;41;654
552;614;824;141;505;810
671;576;579;565;414;291
606;17;795;266;140;254
231;861;538;154;325;482
647;795;639;678;389;373
97;204;875;966;153;469
196;396;168;14;752;113
268;647;407;619;23;228
166;537;574;15;64;569
620;117;378;876;433;561
819;398;706;884;2;755
469;395;153;622;322;944
700;626;247;787;953;49
623;617;161;748;635;636
604;895;349;265;886;863
23;778;746;230;885;193
117;59;549;398;335;837
76;162;935;173;934;537
110;269;953;803;41;830
800;279;87;486;928;174
305;673;404;329;671;153
525;850;735;815;387;923
564;782;887;538;317;64
561;314;3;24;951;333
874;656;916;421;316;942
309;163;212;451;484;607
62;622;890;524;143;279
818;236;36;141;27;313
733;454;513;706;598;533
495;246;508;377;52;287
234;996;524;927;900;891
875;84;63;425;642;242
302;832;415;981;232;151
618;430;390;852;522;440
707;968;778;408;526;246
790;998;305;537;337;261
502;764;452;959;978;502
816;398;705;616;679;142
66;290;61;777;863;576
972;24;726;215;32;292
620;303;525;505;956;599
326;973;171;949;983;372
147;880;890;776;600;803
857;803;455;515;887;774
911;564;8;460;688;361
78;625;595;310;102;840
761;430;142;168;531;41
375;858;340;593;565;519
536;830;11;271;157;935
714;585;887;944;14;21
463;445;268;737;855;402
527;911;726;83;660;12
275;494;43;952;762;449
774;293;711;318;843;117
745;934;680;755;154;192
42;463;748;826;330;585
119;3;376;852;215;601
506;474;279;934;831;391
83;73;578;598;28;558
26;112;112;870;729;762
999;660;681;433;177;390
204;563;305;760;313;132
50;384;862;150;85;222
364;597;420;392;841;773
758;237;357;135;418;676
752;659;669;371;416;927
906;780;928;986;832;910
610;628;210;326;242;308
735;412;366;534;555;740
216;755;850;268;874;176
31;195;219;742;350;852
816;387;750;142;359;951
290;440;365;97;799;494
234;76;726;397;938;574
539;237;550;167;549;726
688;503;15;1;961;51
34;61;373;814;916;759
61;839;729;975;817;49
312;604;865;203;207;724
980;671;962;317;446;358
682;582;566;347;745;443
676;824;430;771;576;833
785;570;998;148;309;610
734;30;710;326;930;555
494;873;486;763;278;489
71;783;860;408;631;202
548;318;623;655;475;471
917;65;478;205;54;249
402;697;237;196;381;667
275;884;807;997;741;113
348;183;563;50;306;357
410;698;307;667;323;142
721;724;980;153;731;439
917;169;953;367;728;971
363;25;60;400;319;328
893;496;272;648;154;986
784;453;524;58;439;483
403;476;944;912;229;706
740;70;698;471;326;333
802;925;87;994;542;3
500;557;124;503;842;426
619;568;368;67;215;693
472;627;67;835;911;407
533;305;400;696;767;316
409;778;975;710;415;607
834;983;162;844;938;259
943;75;270;103;71;666
175;121;303;505;625;753
486;704;979;646;138;465
24;869;324;968;349;234
460;18;448;199;496;141
8;914;389;463;326;672
876;660;530;880;383;999
371;985;126;163;695;720
275;550;274;599;906;278
882;343;444;633;653;380
763;196;174;210;259;23
7;271;216;873;61;800
950;63;932;745;684;58
938;935;755;46;61;408
863;360;6;290;980;686
934;671;705;406;239;295
503;246;756;486;484;818
287;399;829;658;879;121
774;738;229;403;839;435
720;439;137;122;870;769
251;928;423;517;410;431
54;616;822;712;342;283
770;931;774;301;220;321
368;440;712;851;446;278
204;541;570;997;525;620
421;425;220;488;413;614
454;523;282;518;759;364
337;977;847;936;317;94
842;587;636;107;892;397
648;316;744;880;167;807
589;791;990;632;661;193
38;690;88;777;648;745
183;413;604;420;960;28
737;140;764;109;752;752
458;857;713;999;822;237
316;432;328;470;826;22
97;106;277;755;437;439
428;691;819;862;964;50
495;551;359;4;664;576
22;310;24;990;622;832
897;67;235;170;997;156
714;988;396;290;13;890
185;379;526;60;519;44
606;967;624;979;799;393
243;673;268;765;277;664
5;835;303;445;921;759
852;223;370;258;107;976
163;115;506;479;32;879
535;490;771;478;567;86
235;686;939;442;432;663
596;833;746;563;3;87
459;377;157;952;206;399
241;33;472;985;876;971
918;474;77;391;70;342
123;496;131;184;108;131
392;110;447;756;131;56
831;759;551;930;330;18
375;727;248;463;501;86
466;742;334;797;739;433
377;652;759;475;219;558
249;107;908;293;104;239
516;612;288;331;913;310
367;865;316;669;864;204
156;187;577;280;983;890
191;656;959;739;538;490
171;818;743;174;2;764
200;262;964;84;558;669
145;660;468;855;308;542
211;496;913;329;627;452
14;289;769;673;890;30
657;853;941;489;513;628
615;47;403;797;958;292
755;918;773;969;319;744
870;494;656;512;323;257
949;935;928;740;782;613
463;160;846;385;647;40
354;60;107;829;549;243
178;946;120;166;906;403
47;92;229;362;312;126
180;16;617;927;962;585
662;409;3;431;379;942
764;9;139;853;188;376
963;774;480;53;392;571
527;671;2;93;895;146
785;25;544;308;902;637
188;217;338;363;564;427
379;330;889;538;321;994
435;302;315;412;74;461
78;138;135;315;134;778
626;536;88;797;959;657
846;99;638;693;299;759
410;146;549;867;703;671
737;214;469;884;155;841
80;885;999;101;527;298
188;707;575;259;408;445
274;442;165;486;382;1
308;42;96;177;815;545
49;533;85;429;436;600
30;764;524;811;287;824
574;822;167;165;25;724
631;78;40;613;429;838
491;412;698;19;838;724
447;181;506;334;118;526
919;60;208;552;661;423
912;626;990;973;67;924
857;512;845;726;52;905
458;385;605;518;344;904
778;612;779;941;47;346
833;943;515;915;148;305
679;509;498;948;962;347
651;705;571;437;181;779
310;403;98;894;843;372
180;43;490;407;502;500
888;435;160;735;78;490
359;373;920;585;289;60
81;540;295;800;430;681
559;239;871;765;871;205
85;100;662;333;972;491
580;717;295;771;282;247
520;891;879;774;639;677
671;113;647;840;435;880
597;207;40;653;710;684
846;967;346;766;700;15
469;501;556;381;84;360
134;426;628;910;456;531
734;409;359;700;707;883
736;534;622;442;818;497
858;877;83;366;343;349
262;215;566;137;391;330
125;927;573;722;295;31
215;355;453;574;702;929
642;325;712;146;640;683
429;709;437;398;983;610
653;362;784;830;266;779
504;387;342;947;844;428
56;515;913;201;26;185
483;314;537;786;654;53
118;132;831;920;363;866
90;564;435;380;798;341
416;234;653;159;212;643
98;423;278;818;228;25
988;957;239;835;147;988
297;1;205;404;227;680
449;993;892;246;580;62
409;886;754;744;922;158
692;360;930;496;177;648
565;575;395;884;533;46
899;708;449;607;332;206
743;670;908;906;937;724
814;141;117;227;683;469
577;662;61;491;588;627
526;103;349;787;142;157
861;974;609;223;776;531
930;325;334;471;719;953
848;136;521;929;244;223
712;971;174;34;804;532
515;275;201;973;43;988
698;748;493;325;116;333
193;407;911;340;962;283
403;109;392;575;753;290
496;240;129;225;462;417
396;238;831;772;944;781
21;222;587;807;996;970
435;205;403;5;692;575
856;453;486;782;962;208
539;677;534;913;188;459
689;761;195;504;49;231
201;263;119;405;74;966
344;651;59;305;549;705
6;445;232;786;517;613
200;617;652;812;107;517
64;690;808;658;126;587
169;50;781;290;154;971
598;292;503;651;391;6
195;358;681;763;542;245
764;893;527;407;623;431
946;150;303;361;709;482
467;875;444;745;764;845
373;516;862;474;289;688
818;602;586;579;135;563
580;103;652;617;818;611
520;306;146;547;518;636
626;803;642;70;702;427
696;561;306;15;434;289
866;443;362;130;972;356
143;676;413;893;387;280
284;22;801;226;106;488
583;38;472;497;918;824
925;810;895;20;891;977
302;245;469;963;208;255
303;266;895;433;449;34
13;279;166;724;142;531
906;471;740;173;577;792
270;739;421;60;894;698
87;942;181;283;440;964
939;123;97;735;458;21
707;490;360;335;361;582
874;662;539;172;621;483
773;832;604;576;149;681
142;390;921;163;602;708
580;224;407;965;487;27
432;961;308;844;712;541
565;632;452;991;70;676
602;624;36;506;832;828
639;188;393;758;952;122
971;623;527;182;576;806
911;685;810;124;191;589
661;103;211;72;663;887
740;594;47;646;691;961
854;820;113;837;530;928
475;624;68;247;401;581
831;258;909;704;225;64
793;214;839;302;571;839
7;627;387;319;79;480
80;696;728;321;14;9
560;466;429;277;863;408
973;600;670;766;471;433
472;51;905;882;450;339
537;934;459;62;601;535
835;100;509;545;994;139
23;839;369;23;768;437
414;859;263;940;597;354
314;81;480;702;218;443
287;580;246;1;455;6
258;271;820;680;909;747
156;539;663;720;377;967
289;318;654;277;938;947
711;157;567;266;872;580
236;34;663;830;937;176
430;372;883;99;351;18
270;161;443;96;332;963
246;51;462;911;761;860
922;537;227;346;195;319
807;34;870;572;890;355
215;959;77;166;794;523
853;816;920;223;897;126
471;867;709;909;677;149
813;205;239;781;351;828
253;679;797;200;33;763
258;946;598;641;357;532
760;14;975;764;993;816
233;51;950;705;117;283
150;232;669;540;476;658
967;78;178;844;646;861
460;63;15;732;693;475
310;863;345;704;234;970
651;333;35;840;801;585
868;358;400;139;515;998
738;532;927;144;494;473
958;34;289;257;131;577
864;207;431;286;437;175
531;600;478;303;261;387
548;834;443;384;56;8
777;823;669;320;718;567
27;729;983;798;722;765
